doi,filename,filesize
10.3886/e229601v1,LICENSE.txt,14.6 KB
10.3886/e229601v1,ReadMe.pdf,149 KB
10.3886/e229581v1,LICENSE.txt,14.6 KB
10.3886/e229581v1,aer_data_sept04_data_engelmann.txt,989 bytes
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/data/REIS_var_distribution.dta,41.5 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/dofiles/build_data_distribution_file.do,73.2 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/dofiles/graphs.do,7.7 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/dofiles/regressions_ipums_distribution.do,26.1 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/ipums/get_ipums.do,161.4 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/ipums/sinai_wharton_upenn_edu_008.dat,1.9 GB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/1990CMSA.txt,10.7 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/1990PMSA.txt,2.8 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/county_excel.zip,87.7 MB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/cpi.csv,804 bytes
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/hpi.csv,2.1 MB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/hpi_usa.csv,1.8 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/ipums_pmsa_REIS_mapping.csv,37.7 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/msa200612.dct,87.6 KB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/popestimates8007.dta,4.8 MB
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/raw_data/readinIRS8485.dct,271 bytes
10.3886/e231606v1,Replication-files-AEJ-POL2011-0096/README.TXT,4.2 KB
10.3886/e231606v1,Changelog.txt,434 bytes
10.3886/e231606v1,LICENSE.txt,14.6 KB
10.3886/e231606v1,Manifest-v0.txt,171.2 KB
10.3886/e231606v1,Manifest-v1.txt,2.5 KB
10.3886/e231606v1,original.zip,390.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/ConstantPopAlternativeAmen.m,1.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/ConstantPopBenchmarkAmen.m,1.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/Piijfunc.m,329 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/RjVariablePopAlternativeAmen.m,514 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/RjVariablePopBenchmarkAmen.m,506 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/TjrfuncAlternativeAmen.m,655 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/TjrfuncBenchmarkAmen.m,591 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/autoModel.m,4.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/getGlobal_AlternativeAmenitiesIndicator.m,140 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Functions/getGlobal_ConstantPopIndicator.m,113 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/AlternativeAmenCounterfactuals.m,3.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/BestBizRentCounterfactuals.m,3.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/BestPopCounterfactuals.m,3.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/BestResRentCounterfactuals.m,3.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Calibration.m,639 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/DFC_SubsetsCounterfactuals.m,1.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/DiffVacancyDefinitionCounterfactuals.m,3.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/Directories.m,860 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Model/FindNearestTracts.m,880 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Bogue_Census_Data.do,18.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Combining-Variables.do,5.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Contractors.do,24.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/CoreLogic_benchmark.do,8.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/CoreLogic_time_series_data.do,12 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Detroit.do,19.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Estimating-Sigma.do,16.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Flows---Wages.do,3.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/Google-Robustness.do,4.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Stata/History-1920-to-1940.do,34.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Tables/CounterfactualPolicyExcelTable.m,7.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Tables/CounterfactualSummaryExcelTable.m,11.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Tables/ctrfct_policy_func.m,6.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Code/Tables/ctrfct_summary_func.m,5.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Matlab-to-Excel/data_for_cross_section_sigma_calculation.xlsx,62.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Matlab-to-Excel/finaldata2004.xlsx,124.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Matlab-to-Excel/finaldata2014.xlsx,124.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2004_00CZ1/BP_2004_00CZ1.csv,83.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ1/BP_2014_00CZ1.csv,81.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ1/BP_2014_00CZ1.txt,2.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ1/BP_2014_00CZ1.xls,455.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ1/BP_2014_00CZ1_metadata.csv,347 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ1/BP_2014_00CZ1_with_ann.csv,105.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ1/aff_download_readme_ann.txt,1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ2/BP_2014_00CZ2_with_ann.csv,376.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/BP_2014_00CZ2/BP_2014_00CZ2_with_ann.xls,9 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Data-Driven-Detroit/Motor_City_Mapping_Certified_Results_Winter_201314__Census_Tract_Aggregation.csv,189.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Data-Driven-Detroit/Motor_City_Mapping_Winter_201314_Certified_Results.csv,114.1 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Detroit-Assessors-Office/Detroit---Edited.dta,632.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Detroit-Assessors-Office/Detroit-Assessors-Data.dta,347.2 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Detroit-Assessors-Office/Detroit-Assessors-Office.xlsx,129 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Detroit-Assessors-Office/Parcel-Points-Ownership---Edited.dta,245.2 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Detroit-Assessors-Office/Parcel-Points-Ownership.dta,248.2 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Detroit-Assessors-Office/Parcel_Points_Ownership.csv,133.9 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Google/Google-No-Highways.xlsx,15.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Google/driving.csv,198.6 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Google/google_driving_-391575-_-441575-.csv,3.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Google/google_driving_1Feb2017_AM.csv,73.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Google/google_driving_1Feb2017_PM.csv,73.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Google/google_driving_5Feb2017_AM.csv,73.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/History/MPC-and-Ancestry-Historical-Data.xlsx,167 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/History/ed-40-to-ct-40.xlsx,57.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/History/manufacturing_industry-workers-1920-1930.xlsx,154.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/History/manufacturing_industry_full.xlsx,169.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/History/population_1920.xlsx,26.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/History/population_1930.xlsx,32.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02930/ICPSR_02930/DS0024/02930-0024-Data.txt,1.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02930/ICPSR_02930/02930-Codebook.pdf,2.2 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02930/ICPSR_02930/02930-descriptioncitation.pdf,197.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02930/ICPSR_02930/02930-manifest.txt,19.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02930/ICPSR_02930/02930-related_literature.txt,1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02930/ICPSR_02930/TermsOfUse.html,5.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02931/ICPSR_02931/DS0021/02931-0021-Data.txt,1 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02931/ICPSR_02931/02931-Codebook.pdf,3.3 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02931/ICPSR_02931/02931-descriptioncitation.pdf,197.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02931/ICPSR_02931/02931-manifest.txt,19 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02931/ICPSR_02931/02931-related_literature.txt,766 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02931/ICPSR_02931/TermsOfUse.html,5.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02932/ICPSR_02932/DS0076/02932-0076-Data.txt,2.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02932/ICPSR_02932/02932-Codebook.pdf,5.9 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02932/ICPSR_02932/02932-descriptioncitation.pdf,207.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02932/ICPSR_02932/02932-manifest.txt,54.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02932/ICPSR_02932/02932-related_literature.txt,743 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/ICPSR_02932/ICPSR_02932/TermsOfUse.html,5.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/ICPSR---Bogue/Elizabeth_Bogue_Census_Data.xlsx,3.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/LODES/mi_od_main_JT01_2004.csv,204.1 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/LODES/mi_od_main_JT01_2014.csv,193.6 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/LODES/mi_wac_S000_JT01_2004.csv,8.6 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/LODES/mi_wac_S000_JT01_2014.csv,7.6 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Morse-and-Weitraub-Crosswalks/ed-1920-to-1930.xlsx,33.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Raw/Morse-and-Weitraub-Crosswalks/ed-1930-to-1940.xlsx,38.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.dbf,605.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.sbn,67.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.sbx,1.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.shp,8.2 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.shp.xml,42.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tract_1940.shx,59.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tractcounty_1940.dbf,681.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tractcounty_1940.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940/US_tractcounty_1940.sbn,22.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/nhgis1940_shape/nhgis0005_shapefile_tl2000_us_tract_1940.zip,45.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1940_shape/tracts1940.dta,880.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.cpg,9 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.dbf,226 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.sbn,115.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.sbx,1.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.shp,100 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.shp.xml,42.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tract_1950.shx,100 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tractcounty_1950.dbf,798.1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950/US_tractcounty_1950.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/nhgis1950_shape/nhgis0006_shapefile_tl2000_us_tract_1950.zip,57.8 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1950_shape/tracts1950.dta,1.1 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.dbf,1.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.sbn,214.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.sbx,4.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.shp,38.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.shp.xml,42.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tract_1960.shx,180.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tractcounty_1960.dbf,879 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tractcounty_1960.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960/US_tractcounty_1960.sbn,27.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/nhgis1960_shape/nhgis0002_shapefile_tl2000_us_tract_1960.zip,83.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1960_shape/tracts1960.dta,997.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.dbf,2.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.sbn,337.3 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.sbx,6.2 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.shp,70.4 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.shp.xml,43.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tract_1970.shx,269.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tractcounty_1970.dbf,985.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tractcounty_1970.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1970/US_tractcounty_1970.sbn,29.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.dbf,125.6 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.sbn,31.4 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.sbx,1.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.shp,18.1 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.shp.xml,15 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_bna_1980.shx,25.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_tract_1980.dbf,3.2 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_tract_1980.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1980/US_tract_1980.sbn,406.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/aff_download/ACS_13_5YR_B14004.txt,3.9 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/aff_download/ACS_13_5YR_B14004_metadata.csv,5.7 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/aff_download/ACS_13_5YR_B14004_with_ann.csv,20.7 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/aff_download/aff_download_readme_ann.txt,1 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/US_tract_1990.dbf,4.5 MB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/US_tract_1990.prj,467 bytes
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/US_tract_1990.sbn,556.8 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/US_tract_1990.sbx,22.5 KB
10.3886/e231605v1,data/RD_AEJP_0651_Replication_Files/Shapefiles/nhgis1970_2000_shape/nhgis1970_2000_shape/nhgis0003_shapefile_tl2000_us_tract_1990/US_tract_1990.shp,235.1 MB
